anio_c,pais_c,population,population_int,population_nat,poor_int_pop,poor31_int_pop,poor_national_pop,poor_e_national_pop,poor_int_delta_pop,poor31_int_delta_pop,poor_national_delta_pop,poor_e_national_delta_pop,poor_national_new_pop,poor_e_national_new_pop,national_recovery,poor_national_recovery,poor_e_national_recovery,poor_national_new_recovery,poor_e_national_new_recovery,poor_int,poor_int_delta,poor31_int,poor31_int_delta,poor_national,poor_national_delta,poor_e_national,poor_e_national_delta,shock_weight,zona_c,category,shock_component,shock_population,gdp_growth
2020,MEX,29248519.0,29128749.0,29248519.0,14982878.0,8412173.0,17228124.0,10831995.0,14674829.0,8171739.0,16958127.0,10557707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514367369501519,0.5037919410819874,0.28879280054217227,0.28053861839380745,0.5890255161295517,0.579794382067687,0.3703433667872209,0.3609655244424513,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,MEX,97512337.0,96996458.0,97512337.0,23551234.0,8576797.0,49659329.0,8023511.0,22813247.0,8222175.0,48651860.0,7655287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24280509294473412,0.235196701718737,0.08842381646554558,0.0847677860566826,0.5092620126620491,0.498930304582896,0.08228200909593623,0.07850583049814507,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2014,NIC,2615933.958164692,2510275.6037487984,2510275.6037487984,1772255.316152811,1195406.0359754562,1533147.6912298203,1006913.1290359497,1717917.4788382053,1158423.3347358704,1476172.833899498,944788.8712921143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060002947509662,0.6843541307865557,0.4762050964405101,0.46147257018548193,0.6107487516272103,0.5880520974250832,0.4011165656600592,0.3763685827489158,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2014,NIC,3624973.9014463425,3426409.028523445,3426409.028523445,1240643.5218257904,588644.813709259,940827.036822319,392854.84456825256,1193029.160870552,556651.9472560883,890220.5015516281,358632.22561073303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36208272611294906,0.34818643977968633,0.1717964226713837,0.1624592810205057,0.27458106402076377,0.2598115094085116,0.11465497589397461,0.1046670793315297,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2019,PAN,1236550.0,1221571.0,1221571.0,462823.0,303125.0,506657.0,293961.0,434377.0,272994.0,481239.0,271563.0,0.0,0.0,8.786216199041519e-09,3.600014508720051e-09,2.088718531467748e-09,0.0,0.0,0.37887523525034567,0.3555888278290824,0.2481435790469813,0.22347780030796408,0.4147585363437737,0.39395090420450385,0.24064176376158242,0.22230635796036416,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2019,PAN,2839924.0,2782940.0,2782940.0,175896.0,71422.0,367006.0,93095.0,149891.0,58458.0,322404.0,81054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06320509964282378,0.053860665339533015,0.025664225603139128,0.021005842741848548,0.13187707963520592,0.11585014409221903,0.03345203274235161,0.02912531351735934,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,PER,6930311.587130547,6911698.428339958,6930311.587130547,4153179.366355896,2365161.097820282,3155762.9273109436,945039.0177993774,4037245.467201233,2263548.877532959,3009689.321691513,886536.0245666504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008912873464881,0.5841177113062922,0.34219680189205576,0.3274953184085341,0.4553565720149053,0.43427907733332616,0.1363631354691608,0.12792152465596648,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,PER,26291292.125568748,26108897.556961775,26291292.125568748,7461882.858451009,3660237.0015016794,6828605.501055121,758690.4836831093,7172420.020373702,3514860.335368037,6362321.693999648,660061.2229981422,0.0,0.0,5.737694491443849e-08,1.3110706366716295e-08,7.559287249115086e-10,0.0,0.0,0.28579846552966937,0.2747117148368917,0.14019117404387302,0.13462308501152404,0.25972879037064067,0.24199349593062325,0.02885710143341602,0.025105697348218995,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,PRY,2674838.0,2650399.0,2674838.0,860171.0,367326.0,866565.0,188162.0,856877.0,367326.0,861452.0,185613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245439648898147,0.3233011331501408,0.13859271754931993,0.13859271754931993,0.3239691525243772,0.32205763489228134,0.07034519473702706,0.06939223982910367,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,PRY,4546170.0,4471778.0,4546170.0,691654.0,237444.0,996824.0,81142.0,688366.0,235936.0,993348.0,81142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546709161322409,0.15393563812872643,0.053098342538471274,0.05276111649549687,0.21926676741080953,0.21850216775879477,0.017848430657014587,0.017848430657014587,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,SLV,2423354.406545639,2234738.1900959015,2423354.406545639,1105501.011964798,648971.232624054,756611.629360199,283452.0647659302,1074656.668855667,617487.1651649475,727895.981016159,270331.6566543579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946892736089844,0.4808870558611384,0.29040145977735493,0.276312978362109,0.312216664354393,0.3003671188374529,0.11696682251688303,0.11155267092760943,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,SLV,3897687.5873508453,3792418.783794403,3897687.5873508453,745406.7595214844,329859.2649345398,1057436.0080127716,266721.5121059418,706258.717010498,303545.6097316742,983433.6832256317,243680.4742679596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19655180559349714,0.18622909474777724,0.08697859696932203,0.08004010818340314,0.27129829785344156,0.2523120853547027,0.06843070567572741,0.06251924219344186,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,URY,547053.1596267223,540400.5338351727,540400.5338351727,59804.91325879097,21683.729179382324,27161.66273880005,24223.26739883423,56282.04639649391,20687.97370815277,23865.182556152344,23264.6941242218,0.0,0.0,5.073299313658087e-10,3.659989958005964e-11,3.5048476571629395e-11,0.0,0.0,0.11066775384983621,0.10414876165474048,0.04012529193021869,0.0382826670457413,0.05026209457277223,0.04416202624150525,0.04482465482949089,0.04305083483007394,0.0,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,URY,2983829.671862364,2952731.6152279377,2952731.6152279377,273744.32258439064,101792.92651748657,583843.9186449051,144548.30725574493,261237.99031186104,95689.92875099182,550776.6925859451,135464.6241183281,0.0,0.0,1.4320524822632076e-09,2.3824576885565844e-10,7.373717314407774e-11,0.0,0.0,0.09270883990018808,0.08847332719458643,0.034474154708987535,0.03240725579578454,0.19773010037007205,0.1865312410194882,0.04895409610215673,0.04587773010581283,0.0,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,ARG,28644818.0,25759747.0,20834543.0,3202430.0,1619125.0,9345989.0,2615991.0,3430584.0,1656597.0,9138862.0,2451300.0,0.0,0.0,35712397.37347132,11651939.035398902,3261438.4255269007,0.0,0.0,0.1243191557743172,0.13317615270056807,0.06285484869086641,0.06430952136292332,0.4485814255681058,0.43863990681245085,0.1255602774680491,0.11765556844707369,0.1,,,Granos_panes_cereales,,IMF
2014,BHS,257918.38403320312,197818.13944244385,197818.13944244385,10644.299877166748,6016.8191566467285,10644.299877166748,6016.8191566467285,11087.515975952148,6146.370349884033,9621.748126983643,5220.916675567627,0.0,0.0,515864.3269542804,21289.737110509246,12034.281217618298,0.0,0.0,0.05380851274391729,0.05604903578207051,0.030415912178758265,0.031070812652508793,0.05380851274391729,0.04863936216417169,0.030415912178758265,0.026392507230544843,0.1,,,Granos_panes_cereales,,IMF
2007,BLZ,313923.68988609314,240454.56561470032,240454.56561470032,19498.12403678894,12319.654644012451,19310.166982650757,11562.428081512451,19498.12403678894,12319.654644012451,17716.942991256714,11488.857250213623,0.0,0.0,466811.86887924006,28714.66992762875,17193.600978224073,0.0,0.0,0.08108859978160013,0.08108859978160013,0.051234854337318864,0.051234854337318864,0.0803069258979802,0.07368104217927804,0.04808570821666102,0.047779742592299716,0.1,,,Granos_panes_cereales,,IMF
2020,BOL,11749037.995095253,11670424.862782478,11670424.862782478,3200637.079351425,1668877.1656446457,4538500.133379936,1714047.6042966843,3317479.307665825,1730085.1498365402,4397306.018232346,1686954.9624433517,0.0,0.0,11784073.72180786,4472198.964205833,1599361.2463351,0.0,0.0,0.27425197599775514,0.2842637990194701,0.14300054927449743,0.14824525843560857,0.3888890238995002,0.37679056846126974,0.14687105434891756,0.1445495757247989,0.1,,,Granos_panes_cereales,,IMF
2020,BRA,211096452.99566078,206045849.1063242,206045849.1063242,42771076.88048267,18324104.06830597,46497642.96545887,8674885.643491745,45760843.63292217,21163942.83617401,47664229.94334507,8820237.169363022,1166586.9778862,145351.52587127686,161848643.20378324,35649961.51919232,6651075.616964387,894427.7218810618,111441.69840858992,0.20758038594804137,0.22209058727171238,0.08893216799941613,0.10271472552331277,0.22566648717812832,0.23132827062557945,0.04210172483996663,0.042807157764248795,0.1,,,Granos_panes_cereales,,IMF
2016,BRB,278999.9999694824,234609.70416259766,234609.70416259766,10226.09602355957,3090.0795555114746,10226.09602355957,3090.0795555114746,10226.09602355957,3090.0795555114746,7769.971202850342,3090.0795555114746,0.0,0.0,992513.2635556944,36378.26501393209,10992.634210117743,0.0,0.0,0.04358769412399205,0.04358769412399205,0.013171149789140335,0.013171149789140335,0.04358769412399205,0.03311871190743805,0.013171149789140335,0.013171149789140335,0.1,,,Granos_panes_cereales,,IMF
2020,CHL,19545799.0,19111427.0,19532480.0,2304143.0,1120638.0,2112185.0,831232.0,2543861.0,1199736.0,2125421.0,849680.0,13236.0,18448.0,77281759.64068569,8351327.744987226,3286592.2559439945,52333.566440746836,72941.19323805501,0.12056362928838334,0.13310680568227584,0.058637065667571556,0.06277584609459043,0.10813706196038599,0.10881470248529629,0.04255639836825636,0.04350087648880224,0.1,,,Granos_panes_cereales,,IMF
2020,COL,49620239.65705776,48397769.80934811,49620239.65705776,17227713.982535362,9044970.492028236,18939982.820563316,5191881.252938271,17665967.05765152,9321688.397885323,17743063.18915367,4845916.975698471,0.0,0.0,31937227.335687105,12055244.392472494,3230705.773288039,0.0,0.0,0.3559609058516536,0.3650161387031373,0.18688816711304715,0.19260574267380443,0.38169873727865755,0.3575771360997443,0.10463232924349249,0.09766008808482668,0.1,,,Granos_panes_cereales,,IMF
2021,CRI,5163413.0,5100410.0,5154703.0,916457.0,376247.0,1351668.0,376776.0,976389.0,405313.0,1311115.0,371069.0,0.0,0.0,10186223.076269303,2649865.4700147766,730185.8470767044,0.0,0.0,0.1796830058759982,0.19143343378277433,0.0737679912007074,0.07946674875157095,0.2622203451876859,0.25435316059916546,0.07309363895456246,0.07198649466322309,0.1,,,Granos_panes_cereales,,IMF
2020,DOM,10480963.994644165,10303812.68812561,10480963.994644165,2540050.783432007,1047501.7885284424,2367297.6797180176,325918.0559082031,2651210.4314575195,1094021.1432037354,2101940.6148529053,307729.8377685547,0.0,0.0,8765329.134727601,1979793.398127178,272568.3469999276,0.0,0.0,0.24651562099524862,0.25730382642852634,0.10166157132646748,0.10617634232273211,0.22586640703352484,0.20054840527331355,0.03109619077737021,0.029360833404809564,0.1,,,Granos_panes_cereales,,IMF
2020,ECU,17695544.989904404,17390315.95849037,17390315.95849037,6879777.27646637,3571147.8426704407,5533934.7630729675,2512521.3625125885,7210251.464328766,3933939.452064514,5418853.217605591,2493599.8522319794,0.0,0.0,17183878.30652112,5373921.039398844,2439871.8073155154,0.0,0.0,0.3956096768389936,0.4146130226465809,0.20535267163601592,0.22621437479655854,0.31821933404097624,0.3116017690845908,0.14447818938481766,0.14339014070727932,0.1,,,Granos_panes_cereales,,IMF
2014,GTM,16002003.998764038,15934896.373764038,16002003.998764038,9424454.231903076,6203050.429046631,9486743.199783325,3737409.676925659,9555256.231903076,6311693.963256836,9299438.199783325,3725200.676925659,0.0,0.0,37682491.338923216,22339959.325598415,8801079.401782632,0.0,0.0,0.5914349243851965,0.5996434496828795,0.3892746010736301,0.3960925640940286,0.5928471959209648,0.5811420994833894,0.23355885157973522,0.2327958846412853,0.1,,,Granos_panes_cereales,,IMF
2019,GUY,745059.1476888657,616151.5054960251,616151.5054960251,313725.9009580612,192970.67983055115,299922.63168144226,189381.52050876617,223469.8643798828,141910.00910758972,209049.62578201294,134779.8326587677,0.0,0.0,1306830.0110961518,526062.7928722791,332174.2378649739,0.0,0.0,0.5091700631413699,0.3626865509319517,0.31318706212557657,0.23031674489433704,0.48676766835129825,0.33928282884535055,0.3073619374772231,0.2187446292941618,0.1,,,Granos_panes_cereales,,IMF
2019,HND,2251019.1909561157,520217.5763282776,520673.3289375305,272008.05128479004,187201.37585830688,328202.57481765747,211485.94050598145,280044.98516464233,194758.06812286377,321701.50187683105,208666.00478744507,0.0,0.0,2788000.571554761,404086.378434949,250082.32296040887,0.0,0.0,0.5228736276168077,0.5383228055099835,0.35985207800855906,0.3743781005968238,0.6303425902136706,0.617856694394708,0.40617778701577234,0.4007618466135807,0.1,,,Granos_panes_cereales,,IMF
2018,JAM,3157964.7343235016,3116004.3986377716,3116004.3986377716,763.9966201782227,73.92912292480469,353107.1140060425,97747.99367141724,1172.7099990844727,73.92912292480469,348068.1855621338,101550.04683303833,0.0,3802.0531616210938,7401984.869031097,836633.8331279496,231821.2882841537,0.0,9030.214778126354,0.0002451847052950953,0.00037635055958109306,2.3725615713868824e-05,2.3725615713868824e-05,0.11332047995837581,0.1117033678496408,0.03136965843634556,0.03258982781841807,0.1,,,Granos_panes_cereales,,IMF
2020,MEX,126760856.0,126125207.0,126760856.0,39465037.0,17515468.0,66887453.0,18855506.0,42865032.0,19463599.0,66059837.0,18741658.0,0.0,0.0,139641288.0345549,74256250.61496788,22838012.90897476,0.0,0.0,0.3129036450263269,0.33986094468808287,0.13887365116475092,0.15431965951104445,0.5276664666890543,0.5211375110941189,0.14874864839978677,0.14785051625085271,0.1,,,Granos_panes_cereales,,IMF
2014,NIC,6240907.859611034,5936684.6322722435,5936684.6322722435,3059439.5368425846,1841377.7277450562,2473974.7280521393,1399767.9736042023,3141934.6161129475,1919304.8260040283,2396574.563058853,1373419.6992092133,0.0,0.0,4849364.143189183,1922349.217012844,1087659.8040984801,0.0,0.0,0.515344797028842,0.5292406133607241,0.3101693692360202,0.3232957357327943,0.41672665490826905,0.4036890472555847,0.23578277444534668,0.2313445608586323,0.1,,,Granos_panes_cereales,,IMF
2019,PAN,4076474.0,4004511.0,4004511.0,649564.0,378436.0,873663.0,387056.0,649564.0,378436.0,811331.0,357528.0,0.0,0.0,6251476.211880035,1280004.3007000405,549876.554440001,0.0,0.0,0.16220806984922753,0.16220806984922753,0.09450242489032994,0.09450242489032994,0.21816970911055059,0.202604263042354,0.09665499732676475,0.08928131299926508,0.1,,,Granos_panes_cereales,,IMF
2020,PER,33221603.712699294,33020595.985301733,33221603.712699294,11926095.669947505,6221774.2058080435,9984368.428366065,1703729.5014824867,12503434.984837294,6615685.364261985,9625999.983043313,1695846.8696274757,0.0,0.0,43574909.67288333,12868735.926103473,2078357.3927888223,0.0,0.0,0.3611714238972579,0.3786556423876442,0.18842101482897236,0.20035027130360658,0.3005384241745512,0.2897512132854585,0.05128378257161676,0.05104650829903257,0.1,,,Granos_panes_cereales,,IMF
2020,PRY,7221008.0,7122177.0,7221008.0,1596296.0,631972.0,1863389.0,269304.0,1820406.0,800403.0,1872524.0,282477.0,9135.0,13173.0,4633520.530193853,1185542.4356780413,167719.50640613696,5693.9268933616595,8029.178318572552,0.22413034666226353,0.2555968491094787,0.08873298150270627,0.11238179000606136,0.25805109203590415,0.2593161508753349,0.037294516222665865,0.03911877676911589,0.1,,,Granos_panes_cereales,,IMF
2020,SLV,6321041.993896484,6027156.973890305,6321041.993896484,1936699.7938518524,1009615.3958854675,1814047.6373729706,550173.576871872,2037131.4395503998,1067967.0086669922,1758669.9011325836,540621.4032726288,0.0,0.0,7207037.709171804,2037919.8285990395,591234.724519381,0.0,0.0,0.32132891216234327,0.3379920994882447,0.16751105044370507,0.17719249943106416,0.2869855380053781,0.2782246823910887,0.08703843091109224,0.08552726018821671,0.1,,,Granos_panes_cereales,,IMF
2017,SUR,494372.2035036087,442423.2075777054,494372.2035036087,249134.86645269394,151696.3477268219,129338.43584489822,8341.4700050354,256449.51777410507,153905.89623069763,129874.40537309647,8341.4700050354,535.9695281982422,0.0,923899.7439911531,238711.9670824535,13794.347253725224,992.7919116028929,0.0,0.5631143714560609,0.5796475261281662,0.3428761085056294,0.34787030516175227,0.2616215776863638,0.2627057194006427,0.016872853987177115,0.016872853987177115,0.1,,,Granos_panes_cereales,,IMF
2015,TTO,1370327.9436531067,895788.9854774475,895788.9854774475,105055.3208656311,35306.4885635376,101598.74156570435,35306.4885635376,110075.59080123901,36047.18412780762,98101.01251220703,34113.145709991455,0.0,0.0,1711993.4872088232,126930.48016325077,44109.49857435139,0.0,0.0,0.11727686159217235,0.12288116128439525,0.039413845376452754,0.04024070926546924,0.11341816344342873,0.10951352841196196,0.039413845376452754,0.03808167577748174,0.1,,,Granos_panes_cereales,,IMF
2020,URY,3530882.831489086,3493132.1490631104,3493132.1490631104,345937.3097167015,128957.50521850586,611005.5813837051,168771.57465457916,373083.82332897186,140933.24082517624,585530.5035305023,164643.48033618927,0.0,0.0,6887126.692748734,1217951.6828591747,327803.1603109895,0.0,0.0,0.0990335592684305,0.10680495538339033,0.036917442488711295,0.0403458085211508,0.17491625146434336,0.1676233473410237,0.04831525618057285,0.04713348173224656,0.1,,,Granos_panes_cereales,,IMF
2021,VEN,28704946.98902893,27887530.764175415,27887530.764175415,25360958.767211914,23353412.585227966,25287458.12391281,23258676.789611816,25555008.337093353,23660277.18688202,25283893.001529694,23275782.692077637,0.0,17105.902465820312,0.0,0.0,0.0,0.0,0.0,0.90940137302478,0.9163596645824792,0.8374141397713124,0.8484177888304201,0.9067657634428258,0.9066379241438479,0.8340170733039632,0.8346304622271515,0.1,,,Granos_panes_cereales,,IMF
2020,ARG,28644818.0,25759747.0,20834543.0,3202430.0,1619125.0,9345989.0,2615991.0,3430584.0,1656597.0,9138862.0,2451300.0,0.0,0.0,35712397.37347132,11651939.035398902,3261438.4255269007,0.0,0.0,0.1243191557743172,0.13317615270056807,0.06285484869086641,0.06430952136292332,0.4485814255681058,0.43863990681245085,0.1255602774680491,0.11765556844707369,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2014,BHS,257918.38403320312,197818.13944244385,197818.13944244385,10644.299877166748,6016.8191566467285,10644.299877166748,6016.8191566467285,11087.515975952148,6146.370349884033,9621.748126983643,5220.916675567627,0.0,0.0,515864.3269542804,21289.737110509246,12034.281217618298,0.0,0.0,0.05380851274391729,0.05604903578207051,0.030415912178758265,0.031070812652508793,0.05380851274391729,0.04863936216417169,0.030415912178758265,0.026392507230544843,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2007,BLZ,167470.74799919128,129237.06531143188,129237.06531143188,13641.882064819336,7635.657752990723,13453.925010681152,7306.466041564941,13641.882064819336,7635.657752990723,11984.147911071777,7232.895210266113,0.0,0.0,249032.9190654121,20006.30115005589,10864.885886769473,0.0,0.0,0.10555703994009387,0.10555703994009387,0.059082568414800564,0.059082568414800564,0.10410268121038077,0.09272996011007145,0.056535375698589435,0.05596610533391859,0.1,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2007,BLZ,146452.94188690186,111217.50030326843,111217.50030326843,5856.2419719696045,4683.9968910217285,5856.2419719696045,4255.96203994751,5856.2419719696045,4683.9968910217285,5732.7950801849365,4255.96203994751,0.0,0.0,217778.9498139004,8708.368777572721,6328.715091454568,0.0,0.0,0.05265575971408074,0.05265575971408074,0.04211564617303376,0.04211564617303376,0.05265575971408074,0.051545800477017754,0.038267017585742635,0.038267017585742635,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,BOL,8244986.011291504,8182785.391044617,8182785.391044617,1243356.0128059387,442184.922958374,2540734.90328598,592048.6273078918,1319834.7963523865,463114.60244369507,2425905.0681648254,574634.5996360779,0.0,0.0,8815112.21561328,2779504.879193109,648698.4741883754,0.0,0.0,0.15194777247447908,0.16129407448432373,0.05403843579257363,0.056596205364317115,0.31049756065539796,0.2964644619446794,0.07235294572870507,0.07022481614450844,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,BOL,3504051.983803749,3487639.4717378616,3487639.4717378616,1957281.0665454865,1226692.2426862717,1997765.230093956,1121998.9769887924,1997644.5113134384,1266970.5473928452,1971400.9500675201,1112320.3628072739,0.0,0.0,2968961.506194156,1692694.0850128804,950662.7721466853,0.0,0.0,0.561205102306687,0.5727783870727983,0.3517256449890508,0.36327451781061654,0.5728130003926369,0.5652536525185006,0.3217072710872003,0.31893215219662996,0.1,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,BRA,29798660.657138824,29175561.970679283,29175561.970679283,11648154.882811546,6180078.570426941,12360530.89903164,3266887.079881668,12200771.847592354,6815183.780086517,12603149.122843742,3308500.30175972,242618.22381210327,41613.22187805176,22846773.2555735,9476877.16632461,2504737.686851045,186016.53312150866,31905.052902234336,0.3992435482311413,0.4181846389061444,0.21182380571238926,0.23359220250617993,0.4236604220838545,0.4319762250170055,0.11197340716743721,0.113399711206409,0.1,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,BRA,181297792.33852196,176870287.1356449,176870287.1356449,31122921.997671127,12144025.497879028,34137112.06642723,5407998.563610077,33560071.78532982,14348759.056087494,35061080.82050133,5511736.867603302,923968.7540740967,103738.3039932251,139001869.948212,26173084.352867503,4146337.9301133426,708411.1887595525,79536.6455063555,0.17596467163420396,0.1897439775149571,0.06866063087558377,0.08112588772518461,0.1930064829953427,0.198230473802603,0.03057607160134584,0.031162593541651542,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,CHL,17303587.0,16903223.0,17290642.0,1928511.0,932172.0,1802393.0,703881.0,2128512.0,997667.0,1813910.0,720356.0,11517.0,16475.0,68416320.63520215,7126447.100169119,2783061.580528801,45536.84532321557,65140.1863940241,0.11409131856096319,0.1259234407544644,0.05514758930885548,0.05902229415064807,0.1042409529964243,0.1049070358405431,0.04070878339855744,0.04166161094538884,0.1,1.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
2020,CHL,2242212.0,2208204.0,2241838.0,375632.0,188466.0,309792.0,127351.0,415349.0,202069.0,311511.0,129324.0,1719.0,1973.0,8865439.005458351,1224880.6448180482,503530.6754151966,6796.721117531259,7801.006844030935,0.1701074719545839,0.18809358193355324,0.08534809283924855,0.09150830267493403,0.1381866129488393,0.13895339449148422,0.056806513227093125,0.057686594660274294,0.1,0.0,anio_c_pais_c_zona_c,Granos_panes_cereales,,IMF
